Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Vendor DUNS,Vendor Name,Vendor City,Vendor State,Vendor ZIP Code,Global DUNS Number,Global Vendor Name,Additional Reporting Code,Additional Reporting Description,
"SBA0022","SBAHQ14D0008","P00003","0","DO Delivery Order","$0.00","Jun 25, 2018",,"7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R408","SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","078776255","MERCADIEN P.C, CPAS","HAMILTON","NJ","086191268","078776255","MERCADIEN P.C  CPAS",,,
"SBA0022","SBAHQ14D0008","P00004","0","DO Delivery Order","$0.00","Aug 10, 2018",,"7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R408","SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","078776255","MERCADIEN P.C, CPAS","HAMILTON","NJ","086191268","078776255","MERCADIEN P.C  CPAS",,,
"SBA0022","SBAHQ14D0008","P0002","0","DO Delivery Order","$0.00","Oct 25, 2017",,"7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R408","SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","078776255","MERCADIEN P.C, CPAS","HAMILTON","NJ","086191268","078776255","MERCADIEN P.C  CPAS",,,
"SBA0023","SBAHQ14D0008","P00001","0","DO Delivery Order","$0.00","Jun 27, 2018",,"7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R408","SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","078776255","MERCADIEN P.C, CPAS","HAMILTON","NJ","086191268","078776255","MERCADIEN P.C  CPAS",,,
"SBAHQ04A0004",,"0","0","PO Purchase Order","$7,000.00","Mar 24, 2004",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P",,,"811213","COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE","788381663","CAPITAL COMPUTER SOLUTIONS INCORPORATED (1980)","CHANTILLY","VA","201511640","788381663","CAPITAL COMPUTER SOLUTIONS INC",,,
"SBAHQ04A0004",,"1","0","PO Purchase Order","$38,827.00","May 20, 2004",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P",,,"811213","COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE","788381663","CAPITAL COMPUTER SOLUTIONS INCORPORATED (1980)","CHANTILLY","VA","201511640","788381663","CAPITAL COMPUTER SOLUTIONS INC",,,
"SBAHQ04A0004",,"2","0","PO Purchase Order","$1,919.81","Jul 23, 2004",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P",,,"811213","COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE","788381663","CAPITAL COMPUTER SOLUTIONS INCORPORATED (1980)","CHANTILLY","VA","201511640","788381663","CAPITAL COMPUTER SOLUTIONS INC",,,
"SBAHQ04A0004",,"3","0","PO Purchase Order","$79,580.00","Aug 6, 2004",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P",,,"811213","COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE","788381663","CAPITAL COMPUTER SOLUTIONS INCORPORATED (1980)","CHANTILLY","VA","201511640","788381663","CAPITAL COMPUTER SOLUTIONS INC",,,
"SBAHQ04M0595",,"0","0","PO Purchase Order","$33,150.00","Sep 27, 2004",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","U005","TUITION/REG/MEMB FEES","813410","CIVIC AND SOCIAL ORGANIZATIONS","184779924","CORPORATE EXECUTIVE BOARD","WASHINGTON","DC","200061859","184779924","THE CORPORATE EXECUTIVE BOARD COMPANY",,,
"SBAHQ05M0107",,"0","0","PO Purchase Order","$1,280.00","Jan 26, 2005",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P",,,"334112","COMPUTER STORAGE DEVICE MANUFACTURING","053118741","FIRST FEDERAL CORPORATION","GAITHERSBURG","MD","208784021","053118741","FIRST FEDERAL CORPORATION",,,
"SBAHQ05M0107",,"1","0","PO Purchase Order","$6,400.00","Apr 25, 2005",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P",,,"334112","COMPUTER STORAGE DEVICE MANUFACTURING","053118741","FIRST FEDERAL CORPORATION","GAITHERSBURG","MD","208784021","053118741","FIRST FEDERAL CORPORATION",,,
"SBAHQ07C0017",,"8","0","DCA Definitive Contract","$0.00","Jan 10, 2013",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","522320","FINANCIAL TRANSACTIONS PROCESSING, RESERVE, AND CLEARINGHOUSE ACTIVITIES","155572936","COLSON SERVICE CORP","NEW YORK","NY","102711999","155572936","COLSON SERVICES CORP.",,,
"SBAHQ08C0021",,"2","0","DCA Definitive Contract","$128,193.28","Jun 1, 2009",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","R499","OTHER PROFESSIONAL SERVICES","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","033786810","FORD MANAGEMENT SERVICES LTD","UPPER MARLBORO","MD","207722414","033786810","FORD MANAGEMENT SERVICES LTD",,,
"SBAHQ08C0025",,"6",0,"IDC Indefinite Delivery Contract","$0.00","Jul 30, 2012",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","522320","FINANCIAL TRANSACTIONS PROCESSING, RESERVE, AND CLEARINGHOUSE ACTIVITIES","155572936","COLSON SERVICE CORP","NEW YORK","NY","102711999","155572936","COLSON SERVICES CORP.",,,
"SBAHQ08C0025",,"7",0,"IDC Indefinite Delivery Contract","$0.00","Jul 31, 2013",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","522320","FINANCIAL TRANSACTIONS PROCESSING, RESERVE, AND CLEARINGHOUSE ACTIVITIES","155572936","COLSON SERVICE CORP","NEW YORK","NY","102711999","155572936","COLSON SERVICES CORP.",,,
"SBAHQ08C0025",,"8",0,"IDC Indefinite Delivery Contract","$0.00","Jan 27, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","522320","FINANCIAL TRANSACTIONS PROCESSING, RESERVE, AND CLEARINGHOUSE ACTIVITIES","155572936","COLSON SERVICE CORP","NEW YORK","NY","102711999","155572936","COLSON SERVICES CORP.",,,
"SBAHQ08F0012",,"0","0","PO Purchase Order","$60,000.00","Mar 19, 2008",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","R611","CREDIT REPORTING SERVICES","541219","OTHER ACCOUNTING SERVICES","059538249","EQUIFAX INFORMATION SERVICES LLC","ATLANTA","GA","303092402","045812369","EQUIFAX INC.",,,
"SBAHQ08F0171","GS23F0356P","4","0","DO Delivery Order","$30,000.00","Aug 12, 2009",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","R611","CREDIT REPORTING SERVICES","561450","CREDIT BUREAUS","142366868","EXPERIAN INFORMATION SOLUTIONS, INC","SANTA ANA","CA","927055308","365214688","EXPERIAN PLC",,,
"SBAHQ08F0270",,"0","0","PO Purchase Order","$2,424.36","Sep 16, 2008",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P","7110","OFFICE FURNITURE","423420","OFFICE EQUIPMENT MERCHANT WHOLESALERS","061079273","RICOH AMERICAS CORPORATION","WEST CALDWELL","NJ","070066398","690549118","RICOH COMPANY LTD.",,,
"SBAHQ08M0350",,"0","0","PO Purchase Order","$90,000.00","Aug 25, 2008",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","R421","TECHNICAL ASSISTANCE","541618","OTHER MANAGEMENT CONSULTING SERVICES","117521331","INNOTION ENTERPRISES INC","CLARKSBURG","MD","208719463","117521331","INNOTION ENTERPRISES  INC.",,,
"SBAHQ09D0017","GS23F0355P","35","0","DO Delivery Order","$100,000.00","Jun 3, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","36","0","DO Delivery Order","$93,365.00","Jun 3, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","37","0","DO Delivery Order","$308,400.00","Jun 3, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","38","0","DO Delivery Order","$599,520.00","Jun 3, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","39","0","DO Delivery Order","$349,500.00","Jul 22, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","40","0","DO Delivery Order","$768,000.00","Jul 23, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","41","0","DO Delivery Order","$432,000.00","Jul 23, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","42","0","DO Delivery Order","$0.00","Sep 18, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","43","0","DO Delivery Order","$0.00","Oct 8, 2014",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","44","0","DO Delivery Order","$31,132.03","Apr 23, 2015",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","45","0","DO Delivery Order","$0.00","Jun 19, 2015",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09D0017","GS23F0355P","46","0","DO Delivery Order","-$375,178.26","Nov 5, 2015",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R703","SUPPORT- MANAGEMENT: ACCOUNTING","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","791430762","FUENTES FERNANDEZ AND COMPANY PSC","GUAYNABO","PR","009690000","791430762","FUENTES FERNANDEZ & CO  PSC",,,
"SBAHQ09F0015","GS23F0170L","0","0","DO Delivery Order","$95,000.00","Nov 17, 2008",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","R604","MAILING AND DISTRIBUTION SERVICES","492110","COURIERS AND EXPRESS DELIVERY SERVICES","185743655","FEDERAL EXPRESS CORPORATION","WASHINGTON","DC","200013888","003141970","FEDEX CORPORATION",,,
"SBAHQ09F0605","GS23F0170L","0","0","DO Delivery Order","$30,000.00","Oct 28, 2008",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","R604","MAILING AND DISTRIBUTION SERVICES","492110","COURIERS AND EXPRESS DELIVERY SERVICES","185743655","FEDERAL EXPRESS CORPORATION","WASHINGTON","DC","200013888","003141970","FEDEX CORPORATION",,,
"SBAHQ10C0011",,"10",0,"IDC Indefinite Delivery Contract","$28,089.90","Apr 29, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","147289826","DSG SYSTEMS, INC","ENGLEWOOD","CO","801123679","147289826","DSG SYSTEMS  INC",,,
"SBAHQ10C0011",,"11",0,"IDC Indefinite Delivery Contract","$1,012,430.94","Jun 10, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","147289826","DSG SYSTEMS, INC","ENGLEWOOD","CO","801123679","147289826","DSG SYSTEMS  INC",,,
"SBAHQ10C0011",,"12",0,"IDC Indefinite Delivery Contract","$105,696.00","Jun 19, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","147289826","DSG SYSTEMS, INC","ENGLEWOOD","CO","801123679","147289826","DSG SYSTEMS  INC",,,
"SBAHQ10C0011",,"13",0,"IDC Indefinite Delivery Contract","$47,563.20","Jul 21, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","147289826","DSG SYSTEMS, INC","ENGLEWOOD","CO","801123679","147289826","DSG SYSTEMS  INC",,,
"SBAHQ10C0011",,"14",0,"IDC Indefinite Delivery Contract","$178,756.80","Sep 19, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","147289826","DSG SYSTEMS, INC","ENGLEWOOD","CO","801123679","147289826","DSG SYSTEMS  INC",,,
"SBAHQ10C0011",,"15",0,"IDC Indefinite Delivery Contract","$0.00","Nov 18, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","147289826","DSG SYSTEMS, INC","ENGLEWOOD","CO","801123679","147289826","DSG SYSTEMS  INC",,,
"SBAHQ10C0011",,"16",0,"IDC Indefinite Delivery Contract","-$15,779.74","Jul 7, 2016",,"7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R499","SUPPORT- PROFESSIONAL: OTHER","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","147289826","DSG SYSTEMS, INC","ENGLEWOOD","CO","801123679","147289826","DSG SYSTEMS  INC",,,
"SBAHQ10C0011",,"8",0,"IDC Indefinite Delivery Contract","$229,008.00","Nov 6, 2013",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","147289826","DSG SYSTEMS, INC","ENGLEWOOD","CO","801123679","147289826","DSG SYSTEMS  INC",,,
"SBAHQ10C0011",,"9",0,"IDC Indefinite Delivery Contract","-$22,726.22","Apr 25, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","147289826","DSG SYSTEMS, INC","ENGLEWOOD","CO","801123679","147289826","DSG SYSTEMS  INC",,,
"SBAHQ10F0170","GS10F0018M","4","0","DO Delivery Order","-$2,421.22","Feb 29, 2012",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","794039321","TOUCHSTONE CONSULTING GROUP INCORPORATED","WASHINGTON","DC","200361621","968838909","Sterling Parent Inc.",,,
"SBAHQ10M0281",,"0","0","PO Purchase Order","$75,730.14","Aug 25, 2010",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P","7035","ADP SUPPORT EQUIPMENT","423430","COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS","623462087","COPPER RIVER INFORMATION TECHNOLOGY, LLC,","ANCHORAGE","AK","995181410","623462087","COPPER RIVER INFORMATION TECHNOLOGY  LLC",,,
"SBAHQ10M0346",,"0","0","PO Purchase Order","$4,983.75","Sep 23, 2010",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P","7510","OFFICE SUPPLIES",,,"001095686","GEIGER BROS","LEWISTON","ME","042401609","001095686","GEIGER BROS.",,,
"SBAHQ10M0346",,"1","0","PO Purchase Order","$0.00","Sep 29, 2010",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P","7510","OFFICE SUPPLIES",,,"001095686","GEIGER BROS","LEWISTON","ME","042401609","001095686","GEIGER BROS.",,,
"SBAHQ11A0004","GS23F0259S","2",0,"BPA Blanket Purchase Agreement","$0.00","Mar 13, 2012",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","065630949","CONSAD RESEARCH CORPORATION","PITTSBURGH","PA","152063050","065630949","CONSAD RESEARCH CORPORATION",,,
"SBAHQ12C0009",,"0","0","DCA Definitive Contract","$1,846,732.53","Jul 3, 2012",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R604","SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION","561499","ALL OTHER BUSINESS SUPPORT SERVICES","069501641","PRESORT SERVICES, INC.","LANSING","MI","489107101","069501641","PRESORT SERVICES  INC.",,,
"SBAHQ12C0009",,"10","0","DCA Definitive Contract","-$362,317.78","Jun 9, 2015",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R604","SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION","561499","ALL OTHER BUSINESS SUPPORT SERVICES","069501641","PRESORT SERVICES, INC.","LANSING","MI","489107101","069501641","PRESORT SERVICES  INC.",,,
"SBAHQ12C0009",,"11","0","DCA Definitive Contract","-$381,258.99","May 20, 2016",,"7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R604","SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION","561499","ALL OTHER BUSINESS SUPPORT SERVICES","069501641","PRESORT SERVICES, INC.","LANSING","MI","489107101","069501641","PRESORT SERVICES  INC.",,,
"SBAHQ12C0009",,"12","0","DCA Definitive Contract","$1,425,712.19","May 6, 2016",,"7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R604","SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION","561499","ALL OTHER BUSINESS SUPPORT SERVICES","069501641","PRESORT SERVICES, INC.","LANSING","MI","489107101","069501641","PRESORT SERVICES  INC.",,,
"SBAHQ12C0009",,"1","0","DCA Definitive Contract","$0.00","Aug 17, 2012",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R604","SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION","561499","ALL OTHER BUSINESS SUPPORT SERVICES","069501641","PRESORT SERVICES, INC.","LANSING","MI","489107101","069501641","PRESORT SERVICES  INC.",,,
"SBAHQ12C0009",,"8","0","DCA Definitive Contract","$0.00","Dec 9, 2014",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R604","SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION","561499","ALL OTHER BUSINESS SUPPORT SERVICES","069501641","PRESORT SERVICES, INC.","LANSING","MI","489107101","069501641","PRESORT SERVICES  INC.",,,
"SBAHQ12C0009",,"9","0","DCA Definitive Contract","$1,698,939.55","May 19, 2015",,"7300","SMALL BUSINESS ADMINISTRATION",,"S","R604","SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION","561499","ALL OTHER BUSINESS SUPPORT SERVICES","069501641","PRESORT SERVICES, INC.","LANSING","MI","489107101","069501641","PRESORT SERVICES  INC.",,,
"SBAHQ12C0009",,"P0001","0","DCA Definitive Contract","-$515,585.68","Oct 26, 2017",,"7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R604","SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION","561499","ALL OTHER BUSINESS SUPPORT SERVICES","069501641","PRESORT SERVICES, INC.","LANSING","MI","489107101","069501641","PRESORT SERVICES  INC.",,,
"SBAHQ12F0183","GS35F0617W","0","0","DO Delivery Order","$39,600.00","Sep 19, 2012",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","D316","IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","832433069","1901 GROUP, LLC","BLACKSBURG","VA","240606569","832433069","1901 GROUP  LLC",,,
"SBAHQ12F0183","GS35F0617W","1","0","DO Delivery Order","$0.00","Sep 19, 2012",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","D316","IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","832433069","1901 GROUP, LLC","BLACKSBURG","VA","240606569","832433069","1901 GROUP  LLC",,,
"SBAHQ12F0183","GS35F0617W","2","0","DO Delivery Order","$0.00","Mar 24, 2013",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","D316","IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","832433069","1901 GROUP, LLC","BLACKSBURG","VA","240606837","832433069","1901 GROUP  LLC",,,
"SBAHQ12F0183","GS35F0617W","3","0","DO Delivery Order","$0.00","Jun 12, 2013",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","D316","IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","832433069","1901 GROUP, LLC","BLACKSBURG","VA","240606837","832433069","1901 GROUP  LLC",,,
"SBAHQ12F0183","GS35F0617W","4","0","DO Delivery Order","$0.00","Jun 12, 2013",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","D316","IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","832433069","1901 GROUP, LLC","BLACKSBURG","VA","240606837","832433069","1901 GROUP  LLC",,,
"SBAHQ12F0191","GS06F0651Z","0","0","DO Delivery Order","$352,731.42","Sep 20, 2012",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","D308","IT AND TELECOM- PROGRAMMING","541512","COMPUTER SYSTEMS DESIGN SERVICES","054885111","PHACIL, INC.","ARLINGTON","VA","222034173","054885111","PHACIL  INC.",,,
"SBAHQ12M0026",,"3","0","PO Purchase Order","-$1,710.00","Jan 7, 2016",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","AZ11","R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)","611710","EDUCATIONAL SUPPORT SERVICES","078380696","DAVISSON, DONNA","CLEVELAND","OH","441159613","078380696","DAVISSON  DONNA",,,
"SBAHQ12M0209",,"2","0","PO Purchase Order","-$0.04","Dec 19, 2012",,"7300","SMALL BUSINESS ADMINISTRATION",,"P","8415","CLOTHING, SPECIAL PURPOSE","541890","OTHER SERVICES RELATED TO ADVERTISING","363955717","AD-WARES THE PROMOTION SPECIALIST INC","ARVADA","CO","800021326","363955717","AD-WARES THE PROMOTION SPECIALIST INC",,,
"SBAHQ12M0217",,"0","0","PO Purchase Order","$45,762.80","Sep 24, 2012",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","T010","PHOTO/MAP/PRINT/PUBLICATION- GENERAL PHOTOGRAPHIC: STILL","541922","COMMERCIAL PHOTOGRAPHY","015062370","CAMERON DAVIDSON LLC","ALEXANDRIA","VA","223051327","015062370","CAMERON DAVIDSON LLC",,,
"SBAHQ13F0121","GS07F0256N","0","0","DO Delivery Order","$31,857.00","Aug 29, 2013",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","P","9905","SIGNS, ADVERTISING DISPLAYS, AND IDENTIFICATION PLATES","339941","PEN AND MECHANICAL PENCIL MANUFACTURING","048754530","DOCUMENT AND PACKAGING BROKERS","PELHAM","AL","35124","048754530","DOCUMENT AND PACKAGING BROKERS  INC.",,,
"SBAHQ13M0114",,"0","0","PO Purchase Order","$36,000.00","Jul 12, 2013",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","X1AB","LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES","921190","OTHER GENERAL GOVERNMENT SUPPORT","002307395","GALENA, CITY OF INC","GALENA","AK","997410000","002307395","GALENA  CITY OF INC",,,
